ff24,fb6f,7f,1f,0040,ffd1ea320e,1,f932,fb91,00,3a,015a,ffd442b666,2,ffc9,f5cc,7f,3a,0133,ffd69b3791,3,bd
0347,015e,7f,1f,002e,7d8eb9c2ae,1,04eb,062b,00,39,004c,7d9112470c,2,0913,f758,00,3a,00ca,7d936ac7bb,3,12
0347,015e,7f,1f,002e,7d8eb9c2ae,1,04eb,062b,00,39,004c,7d9112470c,2,0913,f758,00,3a,00ca,7d936ac7bb,3,13
01e3,fb56,7e,1f,0043,7da3d5d446,1,0a4a,f725,00,3c,0180,7da62e570f,2,f49f,f828,7f,3d,0162,7da886d7c2,3,14
01e3,fb56,7e,1f,0043,7da3d5d446,1,0a4a,f725,00,3c,0180,7da62e570f,2,f49f,f828,7f,3d,0162,7da886d7c2,3,15
0284,fba9,7f,1f,002b,7db8f1e410,1,08a3,0750,00,36,00c3,7dbb4a670b,2,0335,f77f,00,35,00f7,7dbda2e7da,3,16
0284,fba9,7f,1f,002b,7db8f1e410,1,08a3,0750,00,36,00c3,7dbb4a670b,2,0335,f77f,00,35,00f7,7dbda2e7da,3,17
03c4,0153,7e,1f,0047,7dce0df39a,1,0718,f643,00,36,0129,7dd06676fd,2,06f6,f9cc,00,37,0103,7dd2bef7f1,3,18
03c4,0153,7e,1f,0047,7dce0df39a,1,0718,f643,00,36,0129,7dd06676fd,2,06f6,f9cc,00,37,0103,7dd2bef7f1,3,19
fcc8,fdfe,7f,1f,002d,7de32a076d,1,0812,0225,00,38,007b,7de5828b0e,2,fc86,f6ea,00,3c,00ab,7de7db0c12,3,1a
fcc8,fdfe,7f,1f,002d,7de32a076d,1,0812,0225,00,38,007b,7de5828b0e,2,fc86,f6ea,00,3c,00ab,7de7db0c12,3,1b
fd0f,0484,7e,1f,0044,7df8461f08,1,ffde,f5e6,01,37,0133,7dfa9ea301,2,0381,0a16,01,38,011b,7dfcf7240e,3,1c
fd0f,0484,7e,1f,0044,7df8461f08,1,ffde,f5e6,01,37,0133,7dfa9ea301,2,0381,0a16,01,38,011b,7dfcf7240e,3,1d
fd50,03ee,7f,1f,0022,7e0d6236d3,1,0736,fe79,00,37,0061,7e0fbabb0d,2,f7c0,f9be,00,38,0102,7e12133c27,3,1e
fd50,03ee,7f,1f,0022,7e0d6236d3,1,0736,fe79,00,37,0061,7e0fbabb0d,2,f7c0,f9be,00,38,0102,7e12133c27,3,1f
fc55,fe09,7e,1f,0046,7e227e4c57,1,f9ea,f5d0,01,37,0138,7e24d6cf0a,2,f8ac,0049,00,37,0115,7e272f502f,3,20
fc55,fe09,7e,1f,0046,7e227e4c57,1,f9ea,f5d0,01,37,0138,7e24d6cf0a,2,f8ac,0049,00,37,0115,7e272f502f,3,21
01b8,03c2,7f,1f,0018,7e636fdd8a,1,05b2,f916,00,37,0079,7e65c86113,2,fb3f,07fe,00,37,011c,7e6820e26a,3,03
fbbc,fee1,7e,1f,0045,7e788bf517,1,f61d,fe13,01,37,0139,7e7ae4790a,2,09e9,0408,02,37,010c,7e7d3cfa87,3,04
fbbc,fee1,7e,1f,0045,7e788bf517,1,f61d,fe13,01,37,0139,7e7ae4790a,2,09e9,0408,02,37,010c,7e7d3cfa87,3,05
0399,fe55,7f,1f,0029,7e8da80ce2,1,0333,f6b4,00,38,00d9,7e9000910c,2,ffba,06f8,01,38,0090,7e9259129e,3,06
0399,fe55,7f,1f,0029,7e8da80ce2,1,0333,f6b4,00,38,00d9,7e9000910c,2,ffba,06f8,01,38,0090,7e9259129e,3,07
0210,fb4e,7e,1f,0045,7ea2c42483,1,f590,064c,7f,39,0155,7ea51ca713,2,fbe6,07ff,01,38,0110,7ea77528a6,3,08
0210,fb4e,7e,1f,0045,7ea2c42483,1,f590,064c,7f,39,0155,7ea51ca713,2,fbe6,07ff,01,38,0110,7ea77528a6,3,09
ff2b,fd75,7f,1f,0009,7eb7e03856,1,fdfd,f87a,00,39,0071,7eba38bb10,2,071c,08c1,01,39,00c2,7ebc913ccc,3,0a
ff2b,fd75,7f,1f,0009,7eb7e03856,1,fdfd,f87a,00,39,0071,7eba38bb10,2,071c,08c1,01,39,00c2,7ebc913ccc,3,0b
042d,01a2,7f,1f,0046,7eccfc4bd0,1,f841,0a27,00,3a,0168,7ecf54cf12,2,f826,f688,01,3a,0130,7ed1ad50ca,3,0c
042d,01a2,7f,1f,0046,7eccfc4bd0,1,f841,0a27,00,3a,0168,7ecf54cf12,2,f826,f688,01,3a,0130,7ed1ad50ca,3,0d
fc95,010b,7f,1f,0022,7ee218619d,1,f900,f707,7f,3a,00d3,7ee470e519,2,0615,02aa,00,3b,0097,7ee6c966f7,3,0e
fc95,010b,7f,1f,0022,7ee218619d,1,f900,f707,7f,3a,00d3,7ee470e519,2,0615,02aa,00,3b,0097,7ee6c966f7,3,0f
fd1e,049a,7e,1f,0047,7ef734793c,1,fd71,0acf,01,3c,018a,7ef98cfd0c,2,0720,fc65,00,3b,013f,7efbe57eed,3,10
fd1e,049a,7e,1f,0047,7ef734793c,1,fd71,0acf,01,3c,018a,7ef98cfd0c,2,0720,fc65,00,3b,013f,7efbe57eed,3,11
00aa,0363,7e,1f,0011,7f0c509106,1,f933,fadf,00,3b,007b,7f0ea9151c,2,094f,fddd,01,3b,00c5,7f11019710,3,12
00aa,0363,7e,1f,0011,7f0c509106,1,f933,fadf,00,3b,007b,7f0ea9151c,2,094f,fddd,01,3b,00c5,7f11019710,3,13
fbef,fdf8,7e,1f,0048,7f216ca898,1,04c5,099d,00,37,0129,7f23c52b0d,2,fef6,0912,02,36,00f9,7f261dad15,3,14
fbef,fdf8,7e,1f,0048,7f216ca898,1,04c5,099d,00,37,0129,7f23c52b0d,2,fef6,0912,02,36,00f9,7f261dad15,3,15
02e9,ff63,7f,1f,0016,7f3688bc6a,1,f6d4,fbd2,7f,38,00e4,7f38e13f12,2,05b0,f81a,7f,37,0128,7f3b39c131,3,16
02e9,ff63,7f,1f,0016,7f3688bc6a,1,f6d4,fbd2,7f,38,00e4,7f38e13f12,2,05b0,f81a,7f,37,0128,7f3b39c131,3,17
03b2,fb93,7e,1f,0045,7f4ba4d000,1,0994,0849,00,39,0159,7f4dfd5315,2,f66d,f942,01,37,010d,7f5055d53b,3,18
03b2,fb93,7e,1f,0045,7f4ba4d000,1,0994,0849,00,39,0159,7f4dfd5315,2,f66d,f942,01,37,010d,7f5055d53b,3,19
ff52,fb78,7f,1f,0028,7f60c0e3c8,1,fab8,0133,7f,35,002c,7f63196717,2,0277,f6f9,00,39,00e8,7f6571e961,3,1a
ff52,fb78,7f,1f,0028,7f60c0e3c8,1,fab8,0133,7f,35,002c,7f63196717,2,0277,f6f9,00,39,00e8,7f6571e961,3,1b
03ea,026b,7f,1f,0043,7f75dcf956,1,0a1f,02b0,01,39,015a,7f78357d11,2,068f,f8db,00,39,0121,7f7a8dfd72,3,1c
03ea,026b,7f,1f,0043,7f75dcf956,1,0a1f,02b0,01,39,015a,7f78357d11,2,068f,f8db,00,39,0121,7f7a8dfd72,3,1d
fca9,002c,7f,1f,001f,7f8af90d26,1,f87b,048c,01,39,008e,7f8d51911a,2,f970,f5d6,01,37,0112,7f8faa118b,3,1e
fb7d,fcc8,7f,1f,002c,7fb6cd8887,1,fb93,0594,00,37,004b,7fb9260b1c,2,f84c,fed5,00,36,00bd,7fbb7e8bb1,3,02
fb7d,fcc8,7f,1f,002c,7fb6cd8887,1,fb93,0594,00,37,004b,7fb9260b1c,2,f84c,fed5,00,36,00bd,7fbb7e8bb1,3,03
046e,0167,7f,1f,0046,7fcbe99814,1,07f2,f70e,7f,37,0136,7fce421b0b,2,faa1,059d,01,38,010e,7fd09a9bbf,3,04
046e,0167,7f,1f,0046,7fcbe99814,1,07f2,f70e,7f,37,0136,7fce421b0b,2,faa1,059d,01,38,010e,7fd09a9bbf,3,05
fdc0,036f,7f,1f,0022,7fe105a7da,1,fc5e,0910,7f,39,00d5,7fe35e2b17,2,f660,0805,7f,37,011f,7fe5b6abcf,3,06
fdc0,036f,7f,1f,0022,7fe105a7da,1,fc5e,0910,7f,39,00d5,7fe35e2b17,2,f660,0805,7f,37,011f,7fe5b6abcf,3,07
fd6d,049c,7e,1f,0044,7ff621b97b,1,033e,f5e7,01,39,015e,7ff87a3d0b,2,fb7e,f652,00,39,0136,7ffad2bdd9,3,08
fd6d,049c,7e,1f,0044,7ff621b97b,1,033e,f5e7,01,39,015e,7ff87a3d0b,2,fb7e,f652,00,39,0136,7ffad2bdd9,3,09
0444,03d8,7f,1f,002d,800b3dcd4c,1,00f0,0588,01,3a,002e,800d96511c,2,fce4,0688,01,39,00e5,800feed1f5,3,0a
0444,03d8,7f,1f,002d,800b3dcd4c,1,00f0,0588,01,3a,002e,800d96511c,2,fce4,0688,01,39,00e5,800feed1f5,3,0b
fb95,fe49,7e,1f,0045,802059e0d2,1,fbe4,f589,00,39,0155,8022b26516,2,0ab5,0018,00,3a,0136,80250ae5fe,3,0c
fb95,fe49,7e,1f,0045,802059e0d2,1,fbe4,f589,00,39,0155,8022b26516,2,0ab5,0018,00,3a,0136,80250ae5fe,3,0d
0203,fd76,7f,1f,0014,803575f6a5,1,024f,03bd,01,38,001a,8037ce791f,2,00ea,0545,02,37,004d,803a26fa2f,3,0e
0203,fd76,7f,1f,0014,803575f6a5,1,024f,03bd,01,38,001a,8037ce791f,2,00ea,0545,02,37,004d,803a26fa2f,3,0f
00e9,fd42,7f,1f,0047,804a920a33,1,f708,f725,01,3b,0170,804cea8d1c,2,fe23,0967,00,3b,014b,804f430e1e,3,10
00e9,fd42,7f,1f,0047,804a920a33,1,f708,f725,01,3b,0170,804cea8d1c,2,fe23,0967,00,3b,014b,804f430e1e,3,11
fcb8,fd63,7f,1f,0013,805fae1e0c,1,07a0,0733,00,35,00c7,806206a119,2,0937,0907,01,3b,00ef,80645f224d,3,12
fcb8,fd63,7f,1f,0013,805fae1e0c,1,07a0,0733,00,35,00c7,806206a119,2,0937,0907,01,3b,00ef,80645f224d,3,13
0455,01d7,7e,1f,0045,8074ca3193,1,f579,fcef,01,3c,0191,807722b50c,2,f742,f95d,01,35,00ee,80797b365b,3,14
0455,01d7,7e,1f,0045,8074ca3193,1,f579,fcef,01,3c,0191,807722b50c,2,f742,f95d,01,35,00ee,80797b365b,3,15
fe0b,02a6,00,1f,0014,8089e6496b,1,0616,01f2,00,36,005e,808c3ecd26,2,0985,00f5,7f,3b,0137,808e974e5d,3,16
fe0b,02a6,00,1f,0014,8089e6496b,1,0616,01f2,00,36,005e,808c3ecd26,2,0985,00f5,7f,3b,0137,808e974e5d,3,17
ff4e,02d1,7e,1f,0046,809f0260ef,1,f5fc,038b,01,36,012d,80a15ae518,2,0497,fa4f,01,37,010f,80a3b36678,3,18
ff4e,02d1,7e,1f,0046,809f0260ef,1,f5fc,038b,01,36,012d,80a15ae518,2,0497,fa4f,01,37,010f,80a3b36678,3,19
0419,038d,7f,1f,0023,80b41e78cd,1,08b3,fc50,00,38,00df,80b676fd1d,2,077d,f9c6,7f,37,00b5,80b8cf7e9c,3,1a
0419,038d,7f,1f,0023,80b41e78cd,1,08b3,fc50,00,38,00df,80b676fd1d,2,077d,f9c6,7f,37,00b5,80b8cf7e9c,3,1b
fb98,fe53,7f,1f,0045,80c93a8e54,1,f883,094e,7f,39,0152,80cb93111a,2,050e,097d,00,39,0132,80cdeb9299,3,1c
fb98,fe53,7f,1f,0045,80c93a8e54,1,f883,094e,7f,39,0152,80cb93111a,2,050e,097d,00,39,0132,80cdeb9299,3,1d
02c8,fc7f,7f,1f,002b,80de56a223,1,05ed,fb9f,00,3a,006c,80e0af2520,2,02d7,f929,00,39,00f5,80e307a6b3,3,1e
02c8,fc7f,7f,1f,002b,80de56a223,1,05ed,fb9f,00,3a,006c,80e0af2520,2,02d7,f929,00,39,00f5,80e307a6b3,3,1f
009d,fd48,7e,1f,0045,80f372b5b4,1,fdee,0a33,01,3a,0168,80f5cb390f,2,f54f,010e,7f,3a,013c,80f823babf,3,20
009d,fd48,7e,1f,0045,80f372b5b4,1,fdee,0a33,01,3a,0168,80f5cb390f,2,f54f,010e,7f,3a,013c,80f823babf,3,21
fc15,fcdd,7f,1f,001e,81088ecd8e,1,047a,fa3f,01,3b,0078,810ae75133,2,fbb7,f631,01,3a,014a,810d3fd2d4,3,22
fc15,fcdd,7f,1f,001e,81088ecd8e,1,047a,fa3f,01,3b,0078,810ae75133,2,fbb7,f631,01,3a,014a,810d3fd2d4,3,23
0457,01e9,7f,1f,0045,811daae514,1,0413,0a82,7f,3a,0163,8120036920,2,020c,f6ea,00,3a,0141,81225beae0,3,24
0457,01e9,7f,1f,0045,811daae514,1,0413,0a82,7f,3a,0163,8120036920,2,020c,f6ea,00,3a,0141,81225beae0,3,25
fd4d,03a0,7f,1f,002b,8132c6fce2,1,0106,f8dd,7f,3a,006f,81351f8118,2,f743,f820,01,37,00c1,8137780306,3,26
fd4d,03a0,7f,1f,002b,8132c6fce2,1,0106,f8dd,7f,3a,006f,81351f8118,2,f743,f820,01,37,00c1,8137780306,3,27
fce0,04c0,7f,1f,0047,8147e31279,1,088e,0811,00,3b,0169,814a3b9520,2,0cb0,0837,7e,43,01eb,814c94170f,3,28
fce0,04c0,7f,1f,0047,8147e31279,1,088e,0811,00,3b,0169,814a3b9520,2,0cb0,0837,7e,43,01eb,814c94170f,3,29
0384,02c6,7f,1f,0017,815cff264d,1,fdbb,f9b4,00,3c,005d,815f57a926,2,f64c,fea1,00,3b,0156,8161b02b25,3,2a
0384,02c6,7f,1f,0017,815cff264d,1,fdbb,f9b4,00,3c,005d,815f57a926,2,f64c,fea1,00,3b,0156,8161b02b25,3,2b
fb8d,fe14,7e,1f,0046,81721b39d3,1,092f,0318,00,36,012f,817473bd16,2,fae3,0533,01,36,00f9,8176cc3f3d,3,2c
fb8d,fe14,7e,1f,0046,81721b39d3,1,092f,0318,00,36,012f,817473bd16,2,fae3,0533,01,36,00f9,8176cc3f3d,3,2d
0299,fc60,7f,1f,002c,8187374fa2,1,fa17,f837,00,36,00c5,81898fd316,2,f80e,04ec,00,3b,00a7,818be85563,3,2e
0299,fc60,7f,1f,002c,8187374fa2,1,fa17,f837,00,36,00c5,81898fd316,2,f80e,04ec,00,3b,00a7,818be85563,3,2f
0331,fb6c,7e,1f,0043,819c536738,1,0970,fbd1,7f,37,0142,819eabeb1b,2,fb89,f6d9,00,37,011c,81a1046d5a,3,30
0331,fb6c,7e,1f,0043,819c536738,1,0970,fbd1,7f,37,0142,819eabeb1b,2,fb89,f6d9,00,37,011c,81a1046d5a,3,31
fda5,fe06,7f,1f,0008,81b16f7f07,1,fac6,fc81,01,36,004e,81b3c80328,2,fd36,05eb,01,38,00cc,81b6208579,3,32
fda5,fe06,7f,1f,0008,81b16f7f07,1,fac6,fc81,01,36,004e,81b3c80328,2,fd36,05eb,01,38,00cc,81b6208579,3,33
045c,0211,7e,1f,0046,81c68b9492,1,0697,f67b,7e,39,0155,81c8e41719,2,057d,feeb,01,39,0134,81cb3c9776,3,34
045c,0211,7e,1f,0046,81c68b9492,1,0697,f67b,7e,39,0155,81c8e41719,2,057d,feeb,01,39,0134,81cb3c9776,3,35
fd25,0354,7f,1f,0029,81dba7a468,1,f856,ff39,00,37,00ae,81de002725,2,00f9,046f,00,39,0036,81e058a7af,3,36
fd25,0354,7f,1f,0029,81dba7a468,1,f856,ff39,00,37,00ae,81de002725,2,00f9,046f,00,39,0036,81e058a7af,3,37
ff11,02be,7f,1f,0045,81f0c3b3f2,1,014d,f547,00,3a,0176,81f31c371f,2,fd8b,0917,00,3a,0144,81f574b7a8,3,38
ff11,02be,7f,1f,0045,81f0c3b3f2,1,014d,f547,00,3a,0176,81f31c371f,2,fd8b,0917,00,3a,0144,81f574b7a8,3,39
044a,03ce,7f,1f,0029,8205dfc3c9,1,faf7,01ee,01,39,0042,820838472e,2,0882,0896,00,3a,00d0,820a90c7cf,3,3a
044a,03ce,7f,1f,0029,8205dfc3c9,1,faf7,01ee,01,39,0042,820838472e,2,0882,0896,00,3a,00d0,820a90c7cf,3,3b
fba0,fe10,7f,1f,0043,821afbd753,1,fb13,f608,00,3b,0188,821d545b15,2,f59c,f7b0,7f,3b,014e,821facdbda,3,3c
fba0,fe10,7f,1f,0043,821afbd753,1,fb13,f608,00,3b,0188,821d545b15,2,f59c,f7b0,7f,3b,014e,821facdbda,3,3d
02c0,fca3,7f,1f,0028,823017eb24,1,f7da,0779,00,3d,0117,8232706f25,2,091a,01ec,00,3b,0153,8234c8efdf,3,3e
02c0,fca3,7f,1f,0028,823017eb24,1,f7da,0779,00,3d,0117,8232706f25,2,091a,01ec,00,3b,0153,8234c8efdf,3,3f
0102,fd42,7f,1f,0047,824533feb2,1,f66f,f8ff,00,3d,01aa,82478c831f,2,055a,fafb,00,35,00f2,8249e503f8,3,40
0102,fd42,7f,1f,0047,824533feb2,1,f66f,f8ff,00,3d,01aa,82478c831f,2,055a,fafb,00,35,00f2,8249e503f8,3,41
fbc2,fc19,7f,1f,002a,825a501288,1,fc26,0636,01,37,0099,825ca8952c,2,08e2,f969,00,35,00e1,825f011613,3,42
fbc2,fc19,7f,1f,002a,825a501288,1,fc26,0636,01,37,0099,825ca8952c,2,08e2,f969,00,35,00e1,825f011613,3,43
0461,023d,7f,1f,0044,826f6c2612,1,f687,fe67,00,36,013e,8271c4a921,2,0348,096d,7f,37,0118,82741d2a16,3,44
0461,023d,7f,1f,0044,826f6c2612,1,f687,fe67,00,36,013e,8271c4a921,2,0348,096d,7f,37,0118,82741d2a16,3,45
fcfe,0349,7f,1f,0027,82848839e5,1,0071,0764,00,38,00bb,8286e0bd29,2,03a1,f802,7f,37,0125,8289393e2d,3,46
fcfe,0349,7f,1f,0027,82848839e5,1,0071,0764,00,38,00bb,8286e0bd29,2,03a1,f802,7f,37,0125,8289393e2d,3,47
fcaa,04ae,7f,1f,0045,8299a44f7d,1,f709,0434,00,37,0144,829bfcd31e,2,f5c1,fdb0,00,37,0117,829e555445,3,48
fcaa,04ae,7f,1f,0045,8299a44f7d,1,f709,0434,00,37,0144,829bfcd31e,2,f5c1,fdb0,00,37,0117,829e555445,3,49
044f,03ee,7f,1f,0028,82aec0674c,1,04a3,07a4,00,37,00db,82b118eb26,2,ff78,f831,01,37,009c,82b3716c6b,3,4a
044f,03ee,7f,1f,0028,82aec0674c,1,04a3,07a4,00,37,00db,82b118eb26,2,ff78,f831,01,37,009c,82b3716c6b,3,4b
fbbb,fd84,7e,1f,0043,82c3dc7ed3,1,fadb,08b4,00,38,014d,82c6350318,2,03e6,f7e8,01,38,011c,82c88d8460,3,4c
fbbb,fd84,7e,1f,0043,82c3dc7ed3,1,fadb,08b4,00,38,014d,82c6350318,2,03e6,f7e8,01,38,011c,82c88d8460,3,4d
0242,fdbf,7f,1f,0013,82d8f896af,1,0695,0608,00,38,00cd,82db51192d,2,f955,fb56,7f,38,0138,82dda99a74,3,4e
0242,fdbf,7f,1f,0013,82d8f896af,1,0695,0608,00,38,00cd,82db51192d,2,f955,fb56,7f,38,0138,82dda99a74,3,4f
0131,fd35,7e,1f,0046,82ee14aa31,1,003f,09a4,00,38,0151,82f06d2d22,2,08a6,08a6,01,38,0116,82f2c5ae8c,3,50
0131,fd35,7e,1f,0046,82ee14aa31,1,003f,09a4,00,38,0151,82f06d2d22,2,08a6,08a6,01,38,0116,82f2c5ae8c,3,51
fbab,fbf7,7f,1f,002b,830330be0c,1,07b1,0354,00,39,00e9,8305894125,2,f746,fd77,01,38,0103,8307e1c29d,3,52
fbab,fbf7,7f,1f,002b,830330be0c,1,07b1,0354,00,39,00e9,8305894125,2,f746,fd77,01,38,0103,8307e1c29d,3,53
0446,026b,7e,1f,0044,83184cd191,1,0635,085d,7f,39,0152,831aa55517,2,fa1b,0520,7f,39,011c,831cfdd6bf,3,54
0446,026b,7e,1f,0044,83184cd191,1,0635,085d,7f,39,0152,831aa55517,2,fa1b,0520,7f,39,011c,831cfdd6bf,3,55
fdf4,027d,7f,1f,0013,832d68e963,1,0339,ff45,7e,37,001b,832fc16d3c,2,f76a,03ec,01,36,00b0,833219eed1,3,56
fdf4,027d,7f,1f,0013,832d68e963,1,0339,ff45,7e,37,001b,832fc16d3c,2,f76a,03ec,01,36,00b0,833219eed1,3,57
fc91,04a8,7e,1f,0044,83428500fc,1,0948,0441,00,3b,0180,8344dd851d,2,fd2c,f5a5,7f,3b,0147,83473606d6,3,58
fc91,04a8,7e,1f,0044,83428500fc,1,0948,0441,00,3b,0180,8344dd851d,2,fd2c,f5a5,7f,3b,0147,83473606d6,3,59
03b9,02f5,7f,1f,0018,8357a118ce,1,0537,fb79,7f,3a,0094,8359f99b3f,2,fb47,0918,00,3b,0165,835c521cea,3,5a
03b9,02f5,7f,1f,0018,8357a118ce,1,0537,fb79,7f,3a,0094,8359f99b3f,2,fb47,0918,00,3b,0165,835c521cea,3,5b
fbaf,fda0,7e,1f,0044,836cbd2c52,1,0a0a,feec,00,3c,0190,836f15af29,2,0bba,045e,7f,3d,0166,83716e310e,3,5c
fbaf,fda0,7e,1f,0044,836cbd2c52,1,0a0a,feec,00,3c,0190,836f15af29,2,0bba,045e,7f,3d,0166,83716e310e,3,5d
031a,fc95,7f,1f,002b,8381d94023,1,029c,f920,7f,3b,003b,838431c338,2,0055,09c2,01,3d,0109,83868a4516,3,5e
031a,fc95,7f,1f,002b,8381d94023,1,029c,f920,7f,3b,003b,838431c338,2,0055,09c2,01,3d,0109,83868a4516,3,5f
0376,fb60,7e,1f,0047,8396f553b5,1,065e,f8d9,7f,37,012d,83994dd727,2,fc0d,0808,01,38,0115,839ba65920,3,60
0376,fb60,7e,1f,0047,8396f553b5,1,065e,f8d9,7f,37,012d,83994dd727,2,fc0d,0808,01,38,0115,839ba65920,3,61
fbd4,fc03,7f,1f,002a,83ac116b88,1,ffcd,f87a,7f,38,00e1,83ae69ef2b,2,0641,04bc,7f,37,0120,83b0c27135,3,62
fbd4,fc03,7f,1f,002a,83ac116b88,1,ffcd,f87a,7f,38,00e1,83ae69ef2b,2,0641,04bc,7f,37,0120,83b0c27135,3,63
0449,0238,7e,1f,0046,83c12d8313,1,0212,f714,7f,38,0153,83c386071f,2,f7a3,f7c6,01,38,010f,83c5de8952,3,64
0449,0238,7e,1f,0046,83c12d8313,1,0212,f714,7f,38,0153,83c386071f,2,f7a3,f7c6,01,38,010f,83c5de8952,3,65
fce9,0380,7f,1f,002c,83d6499ae3,1,fc6d,fa45,7f,39,009e,83d8a21f31,2,0739,0372,01,35,004b,83dafaa179,3,66
fce9,0380,7f,1f,002c,83d6499ae3,1,fc6d,fa45,7f,39,009e,83d8a21f31,2,0739,0372,01,35,004b,83dafaa179,3,67
fee4,02dc,7e,1f,0046,83eb65b067,1,fc98,f7df,00,38,0154,83edbe3326,2,05f9,fbdc,01,38,0119,83f016b575,3,68
fee4,02dc,7e,1f,0046,83eb65b067,1,fc98,f7df,00,38,0154,83edbe3326,2,05f9,fbdc,01,38,0119,83f016b575,3,69
027f,01fb,7f,1f,0009,840081c255,1,f7c6,fa85,00,39,0080,8402da4543,2,095c,fa34,00,38,00e7,840532c78f,3,6a
027f,01fb,7f,1f,0009,840081c255,1,f7c6,fa85,00,39,0080,8402da4543,2,095c,fa34,00,38,00e7,840532c78f,3,6b
fbb6,fe00,7e,1f,0042,84159dd3d4,1,f894,fb68,7f,37,012d,8417f65728,2,02be,09ad,00,38,0117,841a4ed797,3,6c
fbb6,fe00,7e,1f,0042,84159dd3d4,1,f894,fb68,7f,37,012d,8417f65728,2,02be,09ad,00,38,0117,841a4ed797,3,6d
0213,fd62,7f,1f,0015,842ab9e5a3,1,f91f,fdeb,00,38,00d8,842d126934,2,032a,f9f0,00,37,00cf,842f6ae9be,3,6e
0213,fd62,7f,1f,0015,842ab9e5a3,1,f91f,fdeb,00,38,00d8,842d126934,2,032a,f9f0,00,37,00cf,842f6ae9be,3,6f
0327,fb6c,7e,1f,0046,843fd5f93e,1,f764,ff94,00,38,015b,84422e7d29,2,f590,fca4,01,38,011d,844486fdc8,3,70
0327,fb6c,7e,1f,0046,843fd5f93e,1,f764,ff94,00,38,015b,84422e7d29,2,f590,fca4,01,38,011d,844486fdc8,3,71
fca9,fd22,7f,1f,0014,8454f20d0b,1,f8e8,0305,00,36,0045,84574a9142,2,fe36,f67d,00,38,0117,8459a311d3,3,72
fca9,fd22,7f,1f,0014,8454f20d0b,1,f8e8,0305,00,36,0045,84574a9142,2,fe36,f67d,00,38,0117,8459a311d3,3,73
045b,01ec,7e,1f,0043,846a0e1e94,1,f988,0451,01,39,0145,846c66a135,2,03eb,f7bb,01,39,0126,846ebf21e6,3,74
045b,01ec,7e,1f,0043,846a0e1e94,1,f988,0451,01,39,0145,846c66a135,2,03eb,f7bb,01,39,0126,846ebf21e6,3,75
fd51,0366,00,1f,0027,847f2a2e63,1,f978,0512,00,3a,00f0,848182b131,2,f949,fb7d,7f,39,0146,8483db31f5,3,76
fd51,0366,00,1f,0027,847f2a2e63,1,f978,0512,00,3a,00f0,848182b131,2,f949,fb7d,7f,39,0146,8483db31f5,3,77
ff65,02e1,7e,1f,0048,8494463ff1,1,fd66,075a,00,3a,016a,84969ec32c,2,098d,082d,7f,3a,0129,8498f74410,3,78
ff65,02e1,7e,1f,0048,8494463ff1,1,fd66,075a,00,3a,016a,84969ec32c,2,098d,082d,7f,3a,0129,8498f74410,3,79
0494,0378,7f,1f,002f,84a96253ca,1,fe77,0645,7f,39,0029,84abbad749,2,f8b2,fe5b,00,39,00c3,84ae135836,3,7a
0494,0378,7f,1f,002f,84a96253ca,1,fe77,0645,7f,39,0029,84abbad749,2,f8b2,fe5b,00,39,00c3,84ae135836,3,7b
fb6b,feaf,7e,1f,0049,84be7e6b53,1,01d9,07b1,7f,36,0134,84c0d6ef24,2,fa8b,04e0,01,36,00f6,84c32f7042,3,7c
fb6b,feaf,7e,1f,0049,84be7e6b53,1,01d9,07b1,7f,36,0134,84c0d6ef24,2,fa8b,04e0,01,36,00f6,84c32f7042,3,7d
0282,fc4d,7f,1f,002b,84d39a8321,1,006e,0654,00,37,00c4,84d5f30734,2,f68e,067e,01,37,0116,84d84b8855,3,7e
0282,fc4d,7f,1f,002b,84d39a8321,1,006e,0654,00,37,00c4,84d5f30734,2,f68e,067e,01,37,0116,84d84b8855,3,7f
02b8,fb4c,7f,1f,0046,84e8b69abc,1,0673,0576,7f,38,0142,84eb0f1d31,2,fbf1,f6a0,00,38,0121,84ed679e59,3,80
02b8,fb4c,7f,1f,0046,84e8b69abc,1,0673,0576,7f,38,0142,84eb0f1d31,2,fbf1,f6a0,00,38,0121,84ed679e59,3,81
fb86,fc73,7f,1f,002d,84fdd2ae8c,1,0574,0752,00,38,0060,85002b3144,2,fcd0,069a,01,3d,00fd,850283b279,3,82
fb86,fc73,7f,1f,002d,84fdd2ae8c,1,0574,0752,00,38,0060,85002b3144,2,fcd0,069a,01,3d,00fd,850283b279,3,83
0489,0162,7f,1f,004a,8512eec20b,1,07b6,019d,7f,38,014f,8515474530,2,0a57,0116,01,38,011d,85179fc686,3,84
0489,0162,7f,1f,004a,8512eec20b,1,07b6,019d,7f,38,014f,8515474530,2,0a57,0116,01,38,011d,85179fc686,3,85
fd97,0329,7f,1f,0022,85280ad5e8,1,081d,067c,00,38,008e,852a63594c,2,01f3,0938,01,37,0100,852cbbda92,3,86
fd97,0329,7f,1f,0022,85280ad5e8,1,081d,067c,00,38,008e,852a63594c,2,01f3,0938,01,37,0100,852cbbda92,3,87
ff74,02d3,7e,1f,0047,853d26eb72,1,06f2,fdb8,7f,39,0157,853f7f6f25,2,fda5,08f2,01,39,012d,8541d7f0a6,3,88
